,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
131,frozenset({'education.num_9.0'}),"frozenset({'UnitedStates', 'white'})",0.3317493645706708,0.8048403138468339,0.2656647143330755,0.8007994670219853,0.9949793185612997,-0.0013405483664709061,0.9797146786485029,-0.007494491272402988
132,"frozenset({'education.num_9.0', 'male'})",frozenset({'UnitedStates'}),0.22610233174936456,0.9145761962647806,0.2109625372969389,0.9330400782013686,1.020188456699394,0.004174726759007513,1.275745273301161,0.02557049747518979
133,"frozenset({'education.num_9.0', '<50K'})",frozenset({'UnitedStates'}),0.237705823847939,0.9145761962647806,0.22101889711570338,0.9298000929800092,1.0166458484021392,0.0036188089108693533,1.2168649128109716,0.02147897941432295
134,frozenset({'female'}),frozenset({'UnitedStates'}),0.32500828820864186,0.9145761962647806,0.2992595866946624,0.9207752465147908,1.0067780577226126,0.002014742710275186,1.078246381052704,0.009974085370277407
135,frozenset({'female'}),frozenset({'<50K'}),0.32500828820864186,0.6373079898331308,0.28787711349320366,0.8857531451887113,1.3898353061925868,0.08074673465584731,3.174634529466554,0.41554627077292033
136,frozenset({'female'}),frozenset({'n_married'}),0.32500828820864186,0.5227096916786386,0.27096916786385233,0.8337300238014279,1.5950154303127104,0.10108418574131103,2.870574226529903,0.5526687381349945
137,frozenset({'female'}),frozenset({'white'}),0.32500828820864186,0.8587689247430655,0.26323350646480276,0.8099285957157429,0.943127507737969,-0.01587351173271695,0.7430422045270917,-0.0820107881551757
138,"frozenset({'female', 'UnitedStates'})",frozenset({'<50K'}),0.2992595866946624,0.6373079898331308,0.26599624267874905,0.8888478581979321,1.3946912205363426,0.07527571704408023,3.263023134657417,0.40385199636213226
139,"frozenset({'female', '<50K'})",frozenset({'UnitedStates'}),0.28787711349320366,0.9145761962647806,0.26599624267874905,0.923992322456814,1.0102956169540491,0.0027106872284503036,1.1238838824759947,0.01431030743406447
140,frozenset({'female'}),"frozenset({'UnitedStates', '<50K'})",0.32500828820864186,0.5806166427229528,0.26599624267874905,0.8184291057463448,1.4095860254850923,0.07729102152191358,2.309749913392876,0.43048210727878666
141,"frozenset({'female', '<50K'})",frozenset({'n_married'}),0.28787711349320366,0.5227096916786386,0.26544369543595975,0.9220729366602687,1.7640249479574568,0.11496753820059083,6.12483375949333,0.6082020414397065
142,"frozenset({'female', 'n_married'})",frozenset({'<50K'}),0.27096916786385233,0.6373079898331308,0.26544369543595975,0.9796084828711256,1.5371037214324286,0.09275287975789184,17.786416178583227,0.47930183489909184
143,frozenset({'female'}),"frozenset({'<50K', 'n_married'})",0.32500828820864186,0.4924301027737872,0.26544369543595975,0.8167290037402243,1.6585683920209355,0.10539983067104558,2.769504763900354,0.5882596471942446
144,"frozenset({'female', 'UnitedStates'})",frozenset({'n_married'}),0.2992595866946624,0.5227096916786386,0.2525140899546911,0.8437961595273263,1.614273033311369,0.0960882036616473,3.0555606499627563,0.5430343390604783
145,"frozenset({'female', 'n_married'})",frozenset({'UnitedStates'}),0.27096916786385233,0.9145761962647806,0.2525140899546911,0.9318923327895595,1.0189335088705564,0.004692139104736204,1.2542465075374725,0.025488211769224747
146,"frozenset({'female', 'UnitedStates', '<50K'})",frozenset({'n_married'}),0.26599624267874905,0.5227096916786386,0.24732014587247209,0.929788117989198,1.7787849217091443,0.10828133187418684,6.797856639819613,0.5964798978741448
147,"frozenset({'female', 'UnitedStates', 'n_married'})",frozenset({'<50K'}),0.2525140899546911,0.6373079898331308,0.24732014587247209,0.9794310722100658,1.5368253463549306,0.08639089879890555,17.63300517513406,0.4673104444546617
148,"frozenset({'female', '<50K', 'n_married'})",frozenset({'UnitedStates'}),0.26544369543595975,0.9145761962647806,0.24732014587247209,0.9317235636969193,1.0187489763041837,0.004551660578185124,1.2511461986097396,0.025054473700096423
149,"frozenset({'female', 'UnitedStates'})","frozenset({'<50K', 'n_married'})",0.2992595866946624,0.4924301027737872,0.24732014587247209,0.8264401772525849,1.6782893096855118,0.0999557168403784,2.924466556784221,0.5767544833198248
150,"frozenset({'female', '<50K'})","frozenset({'UnitedStates', 'n_married'})",0.28787711349320366,0.4832578185434855,0.24732014587247209,0.8591170825335892,1.7777613720206833,0.1082012799971511,3.667883876551008,0.6143529682272624
151,"frozenset({'female', 'n_married'})","frozenset({'UnitedStates', '<50K'})",0.27096916786385233,0.5806166427229528,0.24732014587247209,0.9127243066884176,1.5719912925815553,0.08999093734592992,4.805270990856636,0.4991066836104857
152,"frozenset({'female', 'UnitedStates'})",frozenset({'white'}),0.2992595866946624,0.8587689247430655,0.24809371201237707,0.8290251107828656,0.9653645898178034,-0.008901121472452367,0.8260340211571889,-0.04870643730109471
153,"frozenset({'female', 'white'})",frozenset({'UnitedStates'}),0.26323350646480276,0.9145761962647806,0.24809371201237707,0.9424853064651553,1.0305158939346533,0.007346612940357239,1.48525182844739,0.04019217747353176
154,"frozenset({'female', 'white'})",frozenset({'<50K'}),0.26323350646480276,0.6373079898331308,0.23184882307437285,0.8807724601175482,1.382020112988329,0.06408800621256297,3.042015381047471,0.37518200353090053
155,"frozenset({'female', '<50K'})",frozenset({'white'}),0.28787711349320366,0.8587689247430655,0.23184882307437285,0.8053742802303263,0.9378242004638042,-0.015371096138323104,0.7256547357876022,-0.08516977581452098
156,"frozenset({'female', 'white'})",frozenset({'n_married'}),0.26323350646480276,0.5227096916786386,0.22024533097579843,0.8366918555835432,1.6006817338637382,0.08265062597209447,2.9226362838598527,0.5093420943604098
157,"frozenset({'female', 'n_married'})",frozenset({'white'}),0.27096916786385233,0.8587689247430655,0.22024533097579843,0.8128058727569332,0.9464779748523341,-0.012454569949165273,0.7544631732679812,-0.0719833259644361
158,"frozenset({'female', 'UnitedStates', 'white'})",frozenset({'<50K'}),0.24809371201237707,0.6373079898331308,0.21836667035031496,0.8801781737193763,1.3810876181700427,0.060254565457467296,3.026927742842458,0.36697788214601085
159,"frozenset({'female', 'UnitedStates', '<50K'})",frozenset({'white'}),0.26599624267874905,0.8587689247430655,0.21836667035031496,0.8209389281262982,0.9559485729783648,-0.010062636960609883,0.7887313181982392,-0.05907224148147145
160,"frozenset({'female', 'white', '<50K'})",frozenset({'UnitedStates'}),0.23184882307437285,0.9145761962647806,0.21836667035031496,0.9418493803622499,1.0298205706739971,0.0063232556344889335,1.4690093462007425,0.03769707792604923
161,"frozenset({'female', 'white'})","frozenset({'UnitedStates', '<50K'})",0.26323350646480276,0.5806166427229528,0.21836667035031496,0.8295549958018471,1.4287482217378977,0.0655289155745305,2.4605200912165666,0.4073022057399155
162,"frozenset({'female', 'white', '<50K'})",frozenset({'n_married'}),0.23184882307437285,0.5227096916786386,0.2150513868935794,0.9275500476644423,1.77450325186375,0.09386176006831873,6.587862281961944,0.5681980588536136
163,"frozenset({'female', 'white', 'n_married'})",frozenset({'<50K'}),0.22024533097579843,0.6373079898331308,0.2150513868935794,0.9764174611138986,1.5320966890271663,0.07468727773926073,15.379684601331256,0.4453960883771117
164,"frozenset({'female', '<50K', 'n_married'})",frozenset({'white'}),0.26544369543595975,0.8587689247430655,0.2150513868935794,0.8101582014987511,0.9433948739367132,-0.012903410015785544,0.7439408832613084,-0.07551561109661833
165,"frozenset({'female', 'white'})","frozenset({'<50K', 'n_married'})",0.26323350646480276,0.4924301027737872,0.2150513868935794,0.8169605373635599,1.6590385777834051,0.0854272842516122,2.773008016497335,0.5391684680925254
166,"frozenset({'female', 'UnitedStates', 'white'})",frozenset({'n_married'}),0.24809371201237707,0.5227096916786386,0.2081998010829926,0.8391982182628063,1.6054766759112333,0.07851881336959404,2.9681904215552817,0.5015678612930323
167,"frozenset({'female', 'UnitedStates', 'n_married'})",frozenset({'white'}),0.2525140899546911,0.8587689247430655,0.2081998010829926,0.8245076586433262,0.9601042083468613,-0.008651452429871198,0.804770590927919,-0.05266352929107213
168,"frozenset({'female', 'white', 'n_married'})",frozenset({'UnitedStates'}),0.22024533097579843,0.9145761962647806,0.2081998010829926,0.9453085800301054,1.033602868619191,0.006768664034069227,1.5619233104980959,0.041693145765029464
169,"frozenset({'female', 'UnitedStates', '<50K', 'n_married'})",frozenset({'white'}),0.24732014587247209,0.8587689247430655,0.20322687589788926,0.82171581769437,0.9568532279393068,-0.009163979840311698,0.792168286779497,-0.056522853284498596
170,"frozenset({'female', 'white', '<50K', 'n_married'})",frozenset({'UnitedStates'}),0.2150513868935794,0.9145761962647806,0.20322687589788926,0.9450154162384379,1.033282322564237,0.006545996471293725,1.5535955333526834,0.041034901886840724
171,"frozenset({'female', 'UnitedStates', 'white', '<50K'})",frozenset({'n_married'}),0.21836667035031496,0.5227096916786386,0.20322687589788926,0.9306680161943319,1.7804682618483105,0.08908450096618523,6.88412882659131,0.5608128299554855
172,"frozenset({'female', 'UnitedStates', 'white', 'n_married'})",frozenset({'<50K'}),0.2081998010829926,0.6373079898331308,0.20322687589788926,0.9761146496815286,1.5316215475928823,0.07053947918602957,15.18470549231956,0.4383646259401727
173,"frozenset({'female', 'white', '<50K'})","frozenset({'UnitedStates', 'n_married'})",0.23184882307437285,0.4832578185434855,0.20322687589788926,0.8765490943755958,1.8138332391961505,0.09118411942709331,4.185811184153542,0.5841055961606174
174,"frozenset({'female', 'UnitedStates', 'n_married'})","frozenset({'white', '<50K'})",0.2525140899546911,0.5336501270858658,0.20322687589788926,0.8048140043763676,1.5081304463867782,0.06847269970259662,2.3892588780466295,0.45074747190207337
175,"frozenset({'female', 'white', 'n_married'})","frozenset({'UnitedStates', '<50K'})",0.22024533097579843,0.5806166427229528,0.20322687589788926,0.9227295534370296,1.5892233972310013,0.07534877125131562,5.427474227617887,0.4754852502900743
176,"frozenset({'female', 'UnitedStates', 'white'})","frozenset({'<50K', 'n_married'})",0.24809371201237707,0.4924301027737872,0.20322687589788926,0.8191536748329621,1.6634922808715156,0.08105806379410406,2.806636500672038,0.5304584451010648
